id,Class_1,Class_2,Class_3,Class_4
129729,0.09313732,0.59188632,0.205023401,0.109952958
129730,0.08825729,0.527673832,0.262562954,0.121505924
129731,0.090961335,0.62869601,0.141960179,0.138382476
129732,0.084877713,0.614758935,0.190035968,0.110327384
129733,0.088470171,0.534569327,0.219271554,0.157688948
129734,0.078408958,0.43418673,0.369178462,0.11822585
129735,0.07650148,0.559266182,0.204081846,0.160150492
129736,0.14593849,0.456336678,0.284720379,0.113004454
129737,0.122831142,0.547149368,0.225330078,0.104689412
129738,0.119964959,0.553516863,0.213135502,0.113382676
129739,0.07347362,0.578036354,0.247912169,0.100577856
129740,0.049521027,0.606815602,0.27454489,0.069118481
129741,0.088937679,0.586078203,0.209970936,0.115013182
129742,0.082229562,0.509721,0.308989777,0.099059661
129743,0.08239076,0.528218869,0.238077869,0.151312502
129744,0.073727184,0.497961594,0.341089725,0.087221498
129745,0.118409713,0.639373893,0.137434907,0.104781487
129746,0.074358119,0.576789183,0.207815797,0.141036902
129747,0.084047727,0.574093714,0.191103272,0.150755288
129748,0.07590493,0.464517929,0.301769192,0.157807949
129749,0.07100943,0.620218199,0.160325859,0.148446513
129750,0.087151391,0.631597009,0.165142458,0.116109142
129751,0.0919964,0.710951106,0.111524455,0.085528039
129752,0.07663459,0.625415862,0.157136664,0.140812884
129753,0.076898827,0.474205389,0.321430571,0.127465214
129754,0.071794398,0.729538478,0.150767869,0.047899255
129755,0.075011484,0.540527438,0.331800081,0.052660998
129756,0.074825255,0.583258963,0.159307312,0.18260847
129757,0.095362584,0.635289189,0.174232575,0.095115653
129758,0.086054636,0.605158899,0.201189661,0.107596804
129759,0.108099181,0.678213444,0.154333699,0.059353676
129760,0.078944926,0.628181457,0.186742251,0.106131367
129761,0.08650148,0.559155658,0.253630153,0.100712708
129762,0.102784596,0.542620724,0.236527589,0.118067091
129763,0.099302076,0.485755364,0.330943612,0.083998948
129764,0.07182833,0.637176494,0.186740776,0.104254399
129765,0.092275971,0.408749911,0.395346985,0.103627133
129766,0.085769825,0.588945877,0.221610489,0.10367381
129767,0.083478431,0.642397121,0.145477922,0.128646525
129768,0.095037077,0.490490958,0.242497933,0.171974032
129769,0.077956716,0.551913716,0.204051966,0.166077603
129770,0.071500046,0.632291154,0.183223074,0.112985726
129771,0.092366622,0.545157732,0.209952025,0.152523621
129772,0.073975452,0.452760028,0.362401189,0.110863331
129773,0.079062188,0.742599503,0.063330044,0.115008265
129774,0.088814233,0.387434899,0.346726378,0.17702449
129775,0.100745322,0.646264733,0.186118376,0.066871569
129776,0.071946357,0.618356058,0.143043673,0.166653912
129777,0.080946611,0.407891136,0.454540091,0.056622161
129778,0.072686302,0.690697338,0.116362417,0.120253942
129779,0.101925192,0.605092268,0.211659691,0.08132285
129780,0.072785612,0.754928018,0.118550958,0.053735412
129781,0.094468291,0.611274567,0.2023681,0.091889042
129782,0.084973379,0.522089004,0.273615907,0.11932171
129783,0.103852851,0.544788147,0.295331411,0.056027591
129784,0.06675805,0.743609375,0.088070307,0.101562267
129785,0.076610895,0.553550024,0.161525094,0.208313987
129786,0.093349344,0.478242383,0.302254424,0.126153849
129787,0.087167509,0.521969325,0.317596351,0.073266814
129788,0.079058514,0.552416897,0.230703951,0.137820638
129789,0.089942494,0.652925454,0.139463143,0.117668909
129790,0.082402207,0.660662751,0.155142807,0.101792235
129791,0.086844346,0.612377239,0.141828461,0.158949954
129792,0.082295586,0.594505537,0.144881622,0.178317255
129793,0.087913271,0.613519063,0.182608254,0.115959412
129794,0.087674236,0.588636705,0.207897366,0.115791694
129795,0.07755982,0.607134251,0.204288382,0.111017547
129796,0.087123874,0.696001639,0.12736176,0.089512728
129797,0.102547054,0.647451759,0.185446677,0.06455451
129798,0.086247821,0.673712348,0.127712682,0.112327149
129799,0.084213291,0.526978814,0.261606398,0.127201497
129800,0.068190711,0.612393106,0.215033624,0.104382559
129801,0.088499145,0.516650457,0.264475977,0.130374421
129802,0.088769548,0.503023913,0.303178853,0.105027686
129803,0.067293655,0.453854898,0.396594617,0.082256829
129804,0.105810656,0.655153574,0.134964947,0.104070823
129805,0.0739411,0.612137181,0.193618935,0.120302784
129806,0.079005598,0.564814376,0.232865894,0.123314132
129807,0.082347232,0.542288362,0.215718305,0.1596461
129808,0.069261381,0.636272548,0.175947311,0.11851876
129809,0.09277289,0.588386512,0.226199852,0.092640746
129810,0.103986969,0.589342827,0.174976134,0.131694071
129811,0.074253748,0.567386794,0.194872521,0.163486937
129812,0.073256643,0.554782023,0.2386677,0.133293633
129813,0.082196081,0.539523765,0.203425426,0.174854728
129814,0.08674164,0.549347002,0.213634879,0.150276479
129815,0.08649967,0.536555936,0.294209701,0.082734693
129816,0.060620464,0.720339544,0.127407447,0.091632545
129817,0.076561283,0.677637313,0.129863249,0.115938155
129818,0.093608944,0.592175901,0.156786534,0.157428621
129819,0.080236548,0.661133493,0.138393142,0.120236817
129820,0.091307766,0.678967707,0.160968339,0.068756188
129821,0.087595711,0.493182865,0.263621716,0.155599709
129822,0.073129296,0.563570357,0.302939976,0.06036037
129823,0.115089864,0.598124292,0.161649875,0.125135969
129824,0.073504552,0.548206682,0.228214985,0.150073781
129825,0.079794298,0.43681025,0.276422961,0.206972491
129826,0.079894675,0.650831077,0.208552092,0.060722155
129827,0.081576953,0.579117538,0.251893629,0.08741188
129828,0.081353157,0.582546421,0.134576129,0.201524294
129829,0.098111507,0.627466418,0.160844488,0.113577587
129830,0.101323408,0.629650149,0.12620832,0.142818123
129831,0.085170609,0.725451175,0.092269651,0.097108565
129832,0.107882518,0.729001323,0.102448998,0.060667162
129833,0.079408339,0.478209979,0.290235088,0.152146595
129834,0.078138835,0.492636319,0.232361763,0.196863084
129835,0.076940059,0.63690135,0.155198935,0.130959656
129836,0.071968395,0.634941323,0.127955604,0.165134678
129837,0.088694925,0.522996483,0.287503287,0.100805305
129838,0.094518863,0.525850648,0.281603785,0.098026705
129839,0.092558944,0.548647379,0.206627545,0.152166131
129840,0.079671532,0.525845623,0.235350485,0.15913236
129841,0.090956529,0.556620563,0.191512525,0.160910383
129842,0.078826258,0.611188503,0.137711535,0.172273704
129843,0.084285817,0.513633278,0.243724171,0.158356733
129844,0.10417762,0.372402681,0.410533338,0.112886361
129845,0.077262957,0.712064056,0.104753528,0.105919459
129846,0.081927602,0.510559109,0.230825425,0.176687863
129847,0.074699776,0.588851774,0.190608305,0.145840146
129848,0.072104292,0.693914208,0.124306064,0.109675437
129849,0.079142955,0.626657102,0.134533457,0.159666486
129850,0.086362648,0.715465964,0.098584591,0.099586797
129851,0.094480548,0.519239248,0.31034903,0.075931173
129852,0.076159874,0.687139279,0.133448806,0.103252041
129853,0.087121819,0.618574983,0.136712852,0.157590346
129854,0.090684026,0.594344453,0.166586277,0.148385244
129855,0.069046312,0.507607371,0.33156705,0.091779267
129856,0.074796058,0.650649886,0.175009351,0.099544705
129857,0.076058362,0.502446555,0.196337413,0.22515767
129858,0.094863403,0.568674715,0.268104659,0.068357222
129859,0.082274193,0.557539739,0.237475586,0.122710482
129860,0.089848722,0.758966874,0.093068004,0.058116399
129861,0.104561221,0.496709207,0.323348784,0.075380787
129862,0.091183634,0.541145374,0.247833167,0.119837825
129863,0.099880162,0.603049683,0.160314042,0.136756114
129864,0.071285848,0.610555286,0.144503642,0.173655224
129865,0.088202747,0.528615376,0.185728723,0.197453154
129866,0.094885292,0.571715933,0.229830665,0.10356811
129867,0.103461396,0.557615463,0.163414017,0.175509123
129868,0.110275234,0.526342799,0.254455419,0.108926548
129869,0.093765816,0.513322657,0.290976371,0.101935156
129870,0.072262012,0.577979419,0.23882211,0.110936458
129871,0.074797488,0.639047547,0.13697089,0.149184075
129872,0.075230508,0.516499697,0.209226879,0.199042917
129873,0.07923465,0.428298227,0.306936583,0.18553054
129874,0.074495038,0.538752835,0.207215422,0.179536704
129875,0.080336682,0.594646083,0.196104409,0.128912826
129876,0.073707657,0.547734868,0.21566949,0.162887985
129877,0.069762277,0.557091866,0.200298248,0.172847609
129878,0.057578498,0.649395496,0.183991246,0.10903476
129879,0.070877949,0.565540308,0.200755452,0.162826291
129880,0.079419117,0.646997326,0.196042892,0.077540666
129881,0.086862707,0.671239344,0.113109487,0.128788462
129882,0.074403163,0.605290649,0.118074549,0.202231639
129883,0.068711276,0.722137881,0.144817083,0.064333761
129884,0.085824656,0.592378205,0.225257913,0.096539225
129885,0.090604868,0.558007508,0.158193779,0.193193845
129886,0.101837025,0.549272263,0.285886019,0.063004693
129887,0.08670447,0.590714125,0.153882575,0.16869883
129888,0.083648538,0.629498659,0.198986598,0.087866205
129889,0.085567117,0.497458534,0.264241382,0.152732967
129890,0.073505718,0.496809278,0.228299873,0.201385131
129891,0.075155108,0.558077262,0.176248337,0.190519293
129892,0.086789168,0.660759968,0.117760658,0.134690206
129893,0.101401204,0.513437199,0.222289757,0.162871839
129894,0.101774664,0.526430071,0.169021529,0.202773737
129895,0.074400981,0.620743312,0.168052156,0.136803551
129896,0.082501619,0.497113109,0.296451226,0.123934046
129897,0.082013066,0.423428977,0.418627476,0.075930481
129898,0.075864606,0.638575938,0.140294119,0.145265337
129899,0.103687476,0.611091602,0.180862652,0.10435827
129900,0.09270901,0.559862859,0.254387837,0.093040295
129901,0.100089514,0.670129533,0.153136397,0.076644556
129902,0.071196393,0.598702302,0.165357817,0.164743488
129903,0.077068635,0.602344793,0.190034418,0.130552154
129904,0.068695017,0.535768748,0.281584726,0.113951509
129905,0.062966382,0.573748883,0.191085018,0.172199717
129906,0.092198819,0.611774803,0.220167506,0.075858871
129907,0.073113987,0.586315631,0.213974544,0.126595838
129908,0.084036811,0.603071381,0.233475753,0.079416054
129909,0.09283752,0.594578651,0.225351256,0.087232573
129910,0.111663353,0.562499081,0.207633685,0.11820388
129911,0.087355379,0.650424507,0.158629397,0.103590717
129912,0.091544484,0.547206866,0.257452448,0.103796202
129913,0.081565765,0.579884725,0.241540925,0.097008585
129914,0.095830778,0.499070316,0.29605916,0.109039747
129915,0.109164573,0.554424745,0.217943712,0.11846697
129916,0.068671973,0.691491117,0.1085942,0.13124271
129917,0.084500071,0.529878161,0.253661098,0.131960671
129918,0.078357868,0.52854779,0.309831724,0.083262619
129919,0.074809696,0.625610188,0.154102987,0.145477129
129920,0.072932547,0.616355126,0.223892526,0.086819801
129921,0.09280722,0.541510288,0.241203613,0.124478879
129922,0.067779999,0.50634551,0.326304079,0.099570412
129923,0.073605387,0.465111374,0.289694544,0.171588696
129924,0.079161722,0.63780325,0.19151695,0.091518079
129925,0.139718022,0.582664236,0.204845599,0.072772143
129926,0.084210321,0.600295408,0.185699693,0.129794578
129927,0.085995194,0.629635705,0.150913694,0.133455407
129928,0.073740851,0.607486963,0.143211223,0.175560963
129929,0.089747712,0.420193454,0.378973582,0.111085252
129930,0.080177225,0.616946894,0.172024217,0.130851664
129931,0.076132718,0.437680595,0.414440377,0.07174631
129932,0.058537037,0.683220724,0.117845187,0.140397052
129933,0.077669746,0.57372697,0.218344147,0.130259138
129934,0.081456441,0.65556506,0.180974042,0.082004457
129935,0.100711959,0.533247352,0.246060302,0.119980386
129936,0.088735063,0.48846548,0.336605362,0.086194095
129937,0.071656953,0.495573435,0.338709083,0.094060528
129938,0.098876194,0.563113318,0.2122506,0.125759888
129939,0.092207386,0.532685947,0.230287187,0.14481948
129940,0.085005946,0.578953483,0.155666523,0.180374047
129941,0.079224297,0.557760914,0.230927404,0.132087386
129942,0.082367795,0.4822647,0.321678514,0.113688991
129943,0.090862991,0.661395457,0.115179947,0.132561605
129944,0.114218299,0.502646487,0.269020392,0.114114821
129945,0.103645128,0.441543539,0.352211509,0.102599823
129946,0.107956261,0.501746406,0.29117705,0.099120284
129947,0.077034517,0.542993301,0.220842488,0.159129695
129948,0.077895616,0.511995889,0.237220208,0.172888287
129949,0.082896081,0.544947227,0.177753381,0.19440331
129950,0.082354925,0.604929532,0.155278716,0.157436826
129951,0.064301427,0.390853665,0.474450808,0.0703941
129952,0.087157204,0.485872291,0.367572315,0.059398189
129953,0.091306587,0.530462059,0.23188554,0.146345814
129954,0.085883674,0.443493327,0.277523677,0.193099322
129955,0.076390436,0.622372375,0.153433304,0.147803885
129956,0.099214718,0.66268601,0.163750092,0.074349179
129957,0.080737588,0.576250782,0.256665922,0.086345708
129958,0.084164689,0.605691577,0.220615684,0.08952805
129959,0.092615758,0.549824684,0.221292331,0.136267227
129960,0.083334113,0.517180017,0.311956589,0.087529281
129961,0.068453098,0.575779916,0.160447581,0.195319406
129962,0.074356132,0.49986732,0.260422784,0.165353765
129963,0.072809346,0.412613961,0.410412594,0.104164099
129964,0.083991892,0.623830699,0.196437008,0.095740401
129965,0.100514611,0.609829857,0.186745455,0.102910077
129966,0.087760895,0.63211477,0.190312792,0.089811542
129967,0.077652538,0.513877859,0.203158428,0.205311174
129968,0.075905694,0.484498842,0.314388683,0.125206781
129969,0.063949917,0.586920189,0.193376126,0.155753768
129970,0.096780565,0.599256407,0.233873574,0.070089454
129971,0.083865855,0.644955046,0.171544336,0.099634763
129972,0.072924253,0.592744418,0.14407273,0.190258599
129973,0.073360718,0.518476285,0.279548173,0.128614824
129974,0.079312053,0.523150814,0.213032157,0.184504976
129975,0.078666835,0.506274418,0.20056871,0.214490038
129976,0.09505243,0.581512935,0.154938416,0.168496218
129977,0.086823036,0.507489344,0.241940222,0.163747397
129978,0.08077325,0.462761596,0.392830938,0.063634216
129979,0.088832422,0.595235537,0.21323928,0.102692761
129980,0.091863061,0.632658703,0.212447141,0.063031095
129981,0.078694449,0.616456556,0.141098154,0.163750842
129982,0.084082073,0.621617789,0.210595375,0.083704763
129983,0.074735637,0.466393688,0.308756205,0.150114469
129984,0.083636629,0.611932668,0.174707766,0.129722937
129985,0.088765027,0.639313771,0.197274633,0.074646568
129986,0.071496793,0.574551534,0.165646354,0.188305319
129987,0.109989915,0.646786519,0.138662154,0.104561412
129988,0.069361243,0.61180679,0.184981132,0.133850835
129989,0.071127056,0.652777596,0.193010065,0.083085282
129990,0.076243817,0.630397513,0.104893706,0.188464965
129991,0.081575771,0.519912665,0.230549021,0.167962542
129992,0.079648385,0.618690099,0.1293584,0.172303115
129993,0.081347443,0.486353502,0.235572749,0.196726306
129994,0.091978034,0.511899487,0.214317512,0.181804968
129995,0.076946272,0.517623999,0.246611997,0.158817733
129996,0.082426763,0.602033182,0.188524462,0.127015593
129997,0.082823167,0.429197098,0.312884074,0.175095661
129998,0.085287394,0.564414591,0.271780694,0.078517321
129999,0.082137022,0.389542953,0.42437977,0.103940256
130000,0.079033055,0.618560073,0.226138162,0.07626871
130001,0.088391653,0.519511007,0.191972157,0.200125183
130002,0.083315237,0.665450188,0.149749639,0.101484936
130003,0.107196811,0.498778426,0.292788143,0.10123662
130004,0.095475762,0.670210776,0.123438447,0.110875015
130005,0.078040206,0.601334941,0.199255982,0.121368871
130006,0.096233107,0.684786629,0.118627615,0.100352649
130007,0.083578826,0.606472327,0.165960025,0.143988822
130008,0.076877503,0.620435156,0.127414268,0.175273073
130009,0.144496334,0.429971113,0.340129563,0.08540299
130010,0.07955057,0.414084712,0.447836398,0.058528319
130011,0.094356537,0.53613918,0.256969241,0.112535042
130012,0.051333333,0.309159389,0.586877674,0.052629605
130013,0.069803174,0.536058063,0.236796373,0.15734239
130014,0.07679418,0.604777959,0.198593589,0.119834273
130015,0.082023061,0.623385439,0.154188168,0.140403332
130016,0.136757811,0.599255744,0.20513127,0.058855175
130017,0.096452084,0.690313425,0.11721527,0.096019222
130018,0.078053118,0.529841016,0.200034375,0.192071491
130019,0.079810821,0.622395054,0.236087758,0.061706367
130020,0.087252125,0.604281189,0.164439021,0.144027666
130021,0.103846513,0.545525876,0.247167886,0.103459724
130022,0.08090693,0.654015384,0.142499331,0.122578355
130023,0.078299293,0.550722694,0.190202809,0.180775205
130024,0.149833522,0.665260722,0.128079333,0.056826423
130025,0.081572673,0.642843553,0.183790784,0.091792989
130026,0.080181989,0.55972097,0.246946183,0.113150858
130027,0.097167795,0.629969378,0.134412066,0.138450761
130028,0.088820347,0.577037994,0.235471542,0.098670116
130029,0.05231197,0.663408025,0.159774936,0.12450507
130030,0.088604429,0.518509227,0.293386294,0.099500049
130031,0.095463832,0.585286919,0.195778462,0.123470787
130032,0.098660389,0.694477578,0.146342,0.060520033
130033,0.074315789,0.706677808,0.125674058,0.093332345
130034,0.099197341,0.764391584,0.073647671,0.062763405
130035,0.07656839,0.584202809,0.273681247,0.065547554
130036,0.069526174,0.738166216,0.139865112,0.052442497
130037,0.067060229,0.687727214,0.193151703,0.052060854
130038,0.078834086,0.618515319,0.137504956,0.165145639
130039,0.072010165,0.496252137,0.232723618,0.199014079
130040,0.087699489,0.555841558,0.263197298,0.093261655
130041,0.09134572,0.528835148,0.234654855,0.145164277
130042,0.085646754,0.606769904,0.175073072,0.13251027
130043,0.074657033,0.519101126,0.219619225,0.186622616
130044,0.086596257,0.623813848,0.168260115,0.12132978
130045,0.094922632,0.62792342,0.187128854,0.090025093
130046,0.093887974,0.619558978,0.144691935,0.141861114
130047,0.074751453,0.575079594,0.240705927,0.109463025
130048,0.080231647,0.49401863,0.24911455,0.176635172
130049,0.079208632,0.624134107,0.201640622,0.095016639
130050,0.068819848,0.514630533,0.20194593,0.214603689
130051,0.075064486,0.565647098,0.248756436,0.11053198
130052,0.079462159,0.623074566,0.157336293,0.140126981
130053,0.100925543,0.479587764,0.300988531,0.118498162
130054,0.079000912,0.533588089,0.248151576,0.139259424
130055,0.091324898,0.642322308,0.192455034,0.07389776
130056,0.079086379,0.470796909,0.335096942,0.11501977
130057,0.070256831,0.535893956,0.273756517,0.120092695
130058,0.087355519,0.668856912,0.185512244,0.058275325
130059,0.081443268,0.551023572,0.217211564,0.150321596
130060,0.068689289,0.63617226,0.154771739,0.140366712
130061,0.068644951,0.685603673,0.135964225,0.10978715
130062,0.07823221,0.495838972,0.279440766,0.146488052
130063,0.073392586,0.732393044,0.083359226,0.110855143
130064,0.090514229,0.561168821,0.202533688,0.145783262
130065,0.091945482,0.552834328,0.197015659,0.15820453
130066,0.091101658,0.447312512,0.327326388,0.134259442
130067,0.073167876,0.564528948,0.180187686,0.182115489
130068,0.080891032,0.612792887,0.211702567,0.094613514
130069,0.094749064,0.43429606,0.373129861,0.097825015
130070,0.089007772,0.624237415,0.195772873,0.09098194
130071,0.101754434,0.562295005,0.207190081,0.12876048
130072,0.075093728,0.535989594,0.212491612,0.176425066
130073,0.085061566,0.404222311,0.185153314,0.325562808
130074,0.075955773,0.792863458,0.087604059,0.04357671
130075,0.077768894,0.582454879,0.190408985,0.149367243
130076,0.080962989,0.585509269,0.193528339,0.139999403
130077,0.065804041,0.673582908,0.216961305,0.043651747
130078,0.084788275,0.627211089,0.189347521,0.098653115
130079,0.109005433,0.607426889,0.191963414,0.091604264
130080,0.085581236,0.223619961,0.540941418,0.149857384
130081,0.078232784,0.532226044,0.21247631,0.177064862
130082,0.100416621,0.583099275,0.191483105,0.125000999
130083,0.095530641,0.581724189,0.235925628,0.086819542
130084,0.078933057,0.611674771,0.184296797,0.125095374
130085,0.090290084,0.640360429,0.158168962,0.111180526
130086,0.067185308,0.53316023,0.197334287,0.202320175
130087,0.118245893,0.606325435,0.156411968,0.119016705
130088,0.097438067,0.522621114,0.294332912,0.085607908
130089,0.09089715,0.518921862,0.224366972,0.165814016
130090,0.073158804,0.377504038,0.41566447,0.133672688
130091,0.067201955,0.538344085,0.277662169,0.116791792
130092,0.099376628,0.568175288,0.185045231,0.147402854
130093,0.099765568,0.387720555,0.39327049,0.119243387
130094,0.088608266,0.455574804,0.337186603,0.118630327
130095,0.0936507,0.534660336,0.244765038,0.126923926
130096,0.087061808,0.603645104,0.146668205,0.162624884
130097,0.084545217,0.522889378,0.275967769,0.116597637
130098,0.118546328,0.60143323,0.207604984,0.072415457
130099,0.092339124,0.527281328,0.221778189,0.158601359
130100,0.106844584,0.528932374,0.188355191,0.17586785
130101,0.073189167,0.492160508,0.305422853,0.129227472
130102,0.097495865,0.633211777,0.13481892,0.134473437
130103,0.093236934,0.429115121,0.343038391,0.134609554
130104,0.141055908,0.457007213,0.299697388,0.102239491
130105,0.084629466,0.635233267,0.184070773,0.096066494
130106,0.087664331,0.328148975,0.514362374,0.06982432
130107,0.076800171,0.595775448,0.226476033,0.100948347
130108,0.083995416,0.710418272,0.125225702,0.08036061
130109,0.074995693,0.646731368,0.160310436,0.117962504
130110,0.090253095,0.520718394,0.216111387,0.172917124
130111,0.085206938,0.591765224,0.182328995,0.140698843
130112,0.087993621,0.522236724,0.22669983,0.163069826
130113,0.088504062,0.6328173,0.207647924,0.071030714
130114,0.06727384,0.631765429,0.139384175,0.161576556
130115,0.079138467,0.56022835,0.242286978,0.118346206
130116,0.078652829,0.612412104,0.184084354,0.124850713
130117,0.064983909,0.624235432,0.131089963,0.179690696
130118,0.085458578,0.504634038,0.295268315,0.11463907
130119,0.092348479,0.69484275,0.14337674,0.069432032
130120,0.113530221,0.588590031,0.171803344,0.126076404
130121,0.072594752,0.545393169,0.25356085,0.128451229
130122,0.066891314,0.641747853,0.137688562,0.153672271
130123,0.080837449,0.644872158,0.124356148,0.149934245
130124,0.07292825,0.510424049,0.234477602,0.182170099
130125,0.085764692,0.467862721,0.321856585,0.124516002
130126,0.182880343,0.5146125,0.217089075,0.085418081
130127,0.084182454,0.557540589,0.2487911,0.109485856
130128,0.087227997,0.684974618,0.119444671,0.108352714
130129,0.082222071,0.524624084,0.318715329,0.074438516
130130,0.073172393,0.596996859,0.175246524,0.154584224
130131,0.079808824,0.644208816,0.130068203,0.145914156
130132,0.076692956,0.608922827,0.153488958,0.160895259
130133,0.074135702,0.739060074,0.095631525,0.091172699
130134,0.070614985,0.674854966,0.184746066,0.069783983
130135,0.089811122,0.620128732,0.169250145,0.120810001
130136,0.086660048,0.688601075,0.12881581,0.095923067
130137,0.084653701,0.649702298,0.1295438,0.136100201
130138,0.067416004,0.457049828,0.333059942,0.142474225
130139,0.071648646,0.734731226,0.126038655,0.067581473
130140,0.082748931,0.648886481,0.174638712,0.093725876
130141,0.097724568,0.643419603,0.156290976,0.102564853
130142,0.072729965,0.563847804,0.241937164,0.121485067
130143,0.078019966,0.563683342,0.271236424,0.087060267
130144,0.087630029,0.569946905,0.233054388,0.109368679
130145,0.074736122,0.473275682,0.243025638,0.208962559
130146,0.073605628,0.670639301,0.172983674,0.082771397
130147,0.088082626,0.499255115,0.237361762,0.175300497
130148,0.08136315,0.627470361,0.121743356,0.169423132
130149,0.089684594,0.740373473,0.119981567,0.049960367
130150,0.074356728,0.61788283,0.161668102,0.146092339
130151,0.085078524,0.549769137,0.235773065,0.129379274
130152,0.078398599,0.519192418,0.267290235,0.135118749
130153,0.062602673,0.425760766,0.469293218,0.042343344
130154,0.095640188,0.528664684,0.170554814,0.205140313
130155,0.076554491,0.570294391,0.215121641,0.138029477
130156,0.07492235,0.606905865,0.25354487,0.064626915
130157,0.072087543,0.700558121,0.12485441,0.102499926
130158,0.088662799,0.618980849,0.196700179,0.095656174
130159,0.104980944,0.443026974,0.3579976,0.093994482
130160,0.079677991,0.545288964,0.196808207,0.178224838
130161,0.104651785,0.677480744,0.136819229,0.081048242
130162,0.079527204,0.680249645,0.115150061,0.12507309
130163,0.088827355,0.505848967,0.260886099,0.144437579
130164,0.099597641,0.654732538,0.102800368,0.142869452
130165,0.075234494,0.506285678,0.246176428,0.172303401
130166,0.089697078,0.61372506,0.183484089,0.113093772
130167,0.092727087,0.553144741,0.260568934,0.093559239
130168,0.101686782,0.533909881,0.274126492,0.090276846
130169,0.075170127,0.511743438,0.328258375,0.084828059
130170,0.083173236,0.663704839,0.104496135,0.14862579
130171,0.074907189,0.555300885,0.175686971,0.194104955
130172,0.080968113,0.710724814,0.099362351,0.108944721
130173,0.068320441,0.433605086,0.34000266,0.158071812
130174,0.08856669,0.685264497,0.104554166,0.121614647
130175,0.07969599,0.527265812,0.168919852,0.224118346
130176,0.077436252,0.744123385,0.087601443,0.090838921
130177,0.150190882,0.622861717,0.147974465,0.078972936
130178,0.073767728,0.492025339,0.273128234,0.161078699
130179,0.089461543,0.663298511,0.115700524,0.131539422
130180,0.089874222,0.659489478,0.138995974,0.111640326
130181,0.079355009,0.554088781,0.21210946,0.15444675
130182,0.091379221,0.573437886,0.202559751,0.132623142
130183,0.076559482,0.592407826,0.184056779,0.146975914
130184,0.082498765,0.489419022,0.279287338,0.148794875
130185,0.087978674,0.643443212,0.184705552,0.083872561
130186,0.096104568,0.528651923,0.267659173,0.107584336
130187,0.076789597,0.57453056,0.229916469,0.118763374
130188,0.082222036,0.517172425,0.281091616,0.119513924
130189,0.08871728,0.459720701,0.277127698,0.174434322
130190,0.097252683,0.533103609,0.258722405,0.110921302
130191,0.093434183,0.733744938,0.116841379,0.055979499
130192,0.08687421,0.45851382,0.32874879,0.125863181
130193,0.086820169,0.470201108,0.344631835,0.098346888
130194,0.086463996,0.53684251,0.190594163,0.186099331
130195,0.069727224,0.604745602,0.158742394,0.16678478
130196,0.080768939,0.765805741,0.0984902,0.05493512
130197,0.083493359,0.601248764,0.151775931,0.163481947
130198,0.09355746,0.565743973,0.217128445,0.123570122
130199,0.084231052,0.542175947,0.22343254,0.15016046
130200,0.113584953,0.595651916,0.192634588,0.098128543
130201,0.099902672,0.537653334,0.227933023,0.134510971
130202,0.075273676,0.74277125,0.122459209,0.059495865
130203,0.081179841,0.61342935,0.24679604,0.058594769
130204,0.057218002,0.61309043,0.245315568,0.084376
130205,0.090770696,0.501904063,0.265224105,0.142101136
130206,0.134872223,0.637974554,0.149378765,0.077774458
130207,0.077234908,0.617632357,0.129798158,0.175334577
130208,0.089689393,0.47786641,0.264665241,0.167778956
130209,0.089473735,0.6286331,0.159088338,0.122804828
130210,0.089694967,0.512132943,0.282762398,0.115409692
130211,0.072575646,0.707859491,0.139821749,0.079743114
130212,0.091193245,0.615510263,0.199575977,0.093720515
130213,0.073205147,0.682754746,0.166251307,0.0777888
130214,0.091990216,0.549610212,0.232446098,0.125953474
130215,0.086073751,0.566514787,0.195025159,0.152386303
130216,0.093084398,0.697418139,0.126290048,0.083207416
130217,0.066785507,0.534958847,0.283887345,0.114368301
130218,0.091357855,0.490599608,0.227351062,0.190691475
130219,0.078202839,0.676274374,0.158502418,0.08702037
130220,0.063300115,0.593083724,0.165665727,0.177950433
130221,0.070729942,0.6636759,0.170654323,0.094939835
130222,0.083553649,0.635981355,0.149666464,0.130798532
130223,0.081257099,0.580548547,0.232482841,0.105711513
130224,0.103926136,0.553227621,0.217471067,0.125375176
130225,0.078373138,0.52710492,0.235792277,0.158729665
130226,0.076196695,0.674027086,0.147449756,0.102326463
130227,0.071583556,0.576061548,0.195895445,0.156459451
130228,0.080912476,0.646096251,0.194226294,0.078764979
130229,0.084742087,0.464690937,0.34599055,0.104576427
130230,0.122450736,0.501903872,0.3013983,0.074247093
130231,0.10477172,0.578983192,0.236353454,0.079891635
130232,0.101412007,0.70401875,0.123374328,0.071194916
130233,0.081090026,0.708239989,0.095904163,0.114765821
130234,0.08916424,0.551973727,0.172984164,0.185877869
130235,0.111525964,0.716683221,0.129461921,0.042328894
130236,0.080316581,0.541695171,0.163303317,0.21468493
130237,0.071899509,0.497143211,0.320066531,0.110890749
130238,0.077013087,0.487334099,0.243094672,0.192558142
130239,0.0713455,0.601009277,0.180226393,0.14741883
130240,0.112207339,0.534341657,0.213824061,0.139626943
130241,0.058524834,0.760952776,0.074480778,0.106041612
130242,0.073585102,0.645464577,0.223263695,0.057686626
130243,0.092425701,0.588332532,0.222551277,0.09669049
130244,0.088279307,0.559801721,0.200013741,0.151905231
130245,0.087056267,0.531814143,0.266124756,0.115004834
